route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
1517.3,1.05,4.51,5.078,0.2594,76866.03,5.198,sea,standard,Africa,Asia,critical,1
3477.0,3.94,3.427,2.305,0.349,5305.05,5.353,sea,premium,Europe,MENA,high,0
1154.4,1.49,7.709,4.498,0.2435,134483.15,7.042,sea,standard,MENA,Asia,high,1
1309.4,1.0,1.689,0.098,0.2282,1767.63,4.698,road,standard,Africa,Europe,normal,0
4048.4,3.46,2.508,6.717,0.1277,1502.37,5.448,air,standard,Africa,Asia,normal,1
3087.3,3.02,3.405,7.189,0.0796,2032.27,4.661,sea,low_cost,Africa,Asia,high,1
5999.9,6.27,4.563,3.082,0.4165,25311.36,5.853,air,standard,Europe,Asia,normal,1
5298.7,5.45,3.277,1.514,0.0809,1642.36,9.242,sea,standard,Asia,Europe,normal,1
1144.2,1.0,2.685,1.767,0.2732,6291.03,4.82,rail,premium,Asia,Europe,normal,1
1422.5,1.0,1.482,1.91,0.2509,856.52,7.172,sea,standard,Africa,Europe,normal,1
6509.6,7.06,3.974,5.659,0.2188,1238.22,4.379,sea,standard,Africa,Europe,normal,0
3489.0,4.99,6.148,3.792,0.0838,775.27,4.497,air,standard,Europe,Europe,normal,1
3454.2,3.83,2.379,1.469,0.3549,1934.6,4.72,sea,low_cost,MENA,Africa,normal,1
4340.4,4.27,2.228,3.968,0.2735,5336.01,9.349,sea,standard,Asia,Africa,critical,0
4348.8,1.14,3.463,2.312,0.1707,2655.54,6.653,air,low_cost,Africa,Asia,normal,1
4876.8,5.47,3.299,0.773,0.4529,1840.08,5.625,air,low_cost,Europe,MENA,critical,1
2377.2,4.73,0.628,3.218,0.041,9126.68,4.584,air,standard,Asia,Europe,high,0
1218.2,1.0,2.202,5.277,0.3053,10581.81,6.402,air,standard,Africa,Asia,low,1
627.3,2.09,3.54,1.891,0.2868,2798.44,5.952,air,standard,Europe,Europe,low,1
3926.7,4.7,8.667,2.968,0.5875,2210.37,5.97,sea,standard,MENA,MENA,normal,1
1185.0,2.06,3.2,3.971,0.0371,1359.89,4.295,sea,low_cost,Africa,Europe,normal,0
3409.0,2.44,6.532,0.742,0.069,259.89,5.935,sea,standard,Europe,Africa,normal,1
1907.6,1.0,2.776,0.824,0.0413,1864.0,4.823,sea,standard,Europe,Asia,normal,0
5320.4,5.18,2.934,2.095,0.1564,2523.36,9.497,rail,low_cost,Europe,MENA,high,1
5404.9,3.23,3.983,4.528,0.2483,13225.24,7.555,air,standard,Asia,Europe,low,1
1671.1,1.0,0.859,2.454,0.0607,42597.31,6.038,sea,low_cost,Africa,MENA,normal,1
1363.7,2.79,4.306,3.787,0.0614,7773.8,5.61,sea,premium,MENA,Africa,critical,1
2631.8,3.07,0.591,4.175,0.4448,35760.38,5.618,sea,premium,Africa,Asia,normal,1
4491.2,3.33,2.468,1.005,0.5187,9318.0,3.292,sea,premium,Europe,Europe,normal,1
2358.1,3.46,6.238,5.838,0.2662,11170.94,4.925,air,standard,Africa,MENA,high,1
1782.4,1.35,2.665,3.121,0.453,16037.07,5.736,sea,standard,MENA,Africa,normal,1
5532.1,3.18,3.204,2.259,0.3284,584.15,4.051,sea,standard,Africa,Africa,normal,0
1163.4,2.24,2.62,5.21,0.0347,6185.43,4.889,sea,standard,Africa,Asia,normal,1
4331.3,4.31,5.469,0.414,0.2056,10497.08,5.377,sea,standard,MENA,Africa,normal,1
5681.3,5.59,4.071,5.386,0.5101,4571.61,5.506,sea,low_cost,MENA,Africa,high,1
4367.2,4.68,1.616,3.98,0.5409,8678.26,6.073,road,premium,Asia,Asia,high,1
2038.2,1.94,4.676,2.397,0.15,11541.88,5.19,sea,low_cost,Asia,Europe,low,1
643.1,1.49,4.261,4.461,0.1099,8756.37,7.042,sea,premium,Asia,Asia,normal,1
7212.7,4.42,2.233,3.274,0.3298,26103.68,5.371,sea,standard,Europe,Asia,high,1
5896.9,5.63,2.428,2.376,0.3251,22174.61,6.126,air,premium,Asia,Africa,high,1
9451.5,6.79,2.211,3.555,0.1685,7722.64,4.559,road,premium,Asia,Africa,critical,0
294.1,1.0,2.397,4.834,0.0433,5108.6,6.459,air,premium,Asia,Europe,normal,1
5096.0,2.27,0.212,6.409,0.0469,1569.19,3.492,road,standard,Africa,Africa,high,0
3283.4,2.11,4.067,0.72,0.0746,5201.86,5.696,air,standard,Europe,MENA,low,0
2188.1,2.0,0.76,3.254,0.129,3345.9,8.465,rail,standard,MENA,MENA,normal,1
1809.1,1.0,1.918,5.278,0.2068,16624.57,5.143,air,premium,MENA,Africa,high,1
1643.4,2.1,2.639,2.277,0.2121,304.22,7.586,road,standard,MENA,Africa,normal,1
1392.9,2.44,2.487,0.793,0.225,24475.49,5.26,road,standard,Africa,Europe,high,1
7739.5,4.12,1.107,2.623,0.2321,799.22,4.932,air,standard,Europe,Europe,high,1
4823.3,4.41,1.078,6.445,0.2177,102.67,4.113,rail,standard,Europe,MENA,normal,1
1095.8,1.0,1.419,7.256,0.2742,6700.43,5.589,air,standard,Africa,Africa,high,1
8136.5,5.12,2.024,6.134,0.256,5718.39,4.408,road,standard,Asia,MENA,normal,1
2409.4,2.37,1.211,1.193,0.6398,2366.88,7.56,sea,standard,MENA,MENA,high,1
3593.8,4.21,3.021,4.127,0.2424,4712.96,4.457,air,low_cost,Asia,MENA,high,1
2997.7,1.0,3.032,3.37,0.0204,17347.65,5.146,air,standard,Asia,Africa,high,0
3177.9,4.19,6.487,2.404,0.0933,40039.17,4.588,road,standard,Europe,Africa,critical,1
1756.8,1.88,1.98,5.09,0.2981,750.05,5.175,road,low_cost,MENA,Asia,low,1
2288.0,1.49,2.623,1.599,0.0916,67529.34,5.856,road,standard,Africa,Africa,normal,0
2583.0,3.23,0.794,0.965,0.3287,3979.35,4.958,air,standard,Africa,MENA,high,0
7237.4,2.79,1.286,2.292,0.1894,8382.6,3.97,road,premium,Asia,Africa,high,0
1399.2,3.1,4.739,3.209,0.1063,1033.4,7.771,rail,low_cost,Europe,Europe,critical,1
4029.0,3.35,0.653,6.847,0.1553,8627.9,5.675,air,standard,Asia,Africa,normal,1
1720.1,2.66,5.072,0.64,0.4766,21640.35,4.658,sea,standard,Europe,Asia,normal,1
4123.0,2.98,6.695,2.53,0.1427,716.43,7.198,rail,low_cost,Africa,MENA,normal,1
928.1,1.0,2.571,3.053,0.0436,5702.55,4.606,sea,low_cost,Asia,MENA,high,1
721.4,1.0,0.927,3.573,0.1015,11691.66,4.786,air,standard,MENA,Europe,high,0
1129.8,3.29,1.56,3.389,0.1112,6889.62,3.758,road,standard,Africa,Asia,normal,0
2217.0,1.22,4.557,3.377,0.2308,7658.63,5.493,sea,premium,Asia,Asia,normal,1
458.7,3.0,5.349,4.124,0.3989,2123.07,8.414,sea,standard,Europe,Europe,normal,0
1283.6,2.66,3.326,0.776,0.236,13482.24,6.796,air,premium,Africa,Asia,high,1
4144.1,3.78,5.794,0.644,0.4034,3763.58,5.319,sea,low_cost,Europe,Africa,high,1
6248.4,2.77,2.65,2.608,0.3635,9298.57,5.43,air,premium,Asia,Asia,low,1
7294.7,7.32,1.197,5.52,0.0974,851.32,4.225,sea,standard,MENA,Africa,critical,1
6472.7,4.32,3.297,3.56,0.0626,943.86,4.389,air,premium,Europe,Europe,critical,0
5300.3,3.42,2.384,4.728,0.1443,24629.88,4.558,road,standard,Africa,Africa,normal,1
2007.6,1.0,5.344,0.673,0.2302,33132.16,7.141,sea,low_cost,Europe,MENA,normal,1
1963.1,2.3,3.049,0.848,0.3136,622.6,7.908,sea,standard,Asia,Africa,low,1
1592.3,2.04,5.475,2.69,0.8165,50492.84,7.452,sea,low_cost,Europe,Africa,high,1
915.9,1.07,5.109,5.057,0.1687,2761.01,4.558,road,low_cost,Asia,Africa,low,1
253.0,1.0,0.94,5.178,0.3643,821.42,7.146,sea,premium,MENA,Europe,normal,1
7832.6,7.1,6.825,3.857,0.3903,1058.95,5.6,road,low_cost,Africa,MENA,high,1
4101.6,2.32,2.681,2.329,0.2816,805.0,7.534,air,standard,Europe,Europe,normal,1
3508.3,2.82,1.758,4.83,0.1086,4681.95,6.398,rail,premium,MENA,Europe,critical,1
6357.2,5.59,3.556,2.378,0.6135,1791.56,7.167,road,low_cost,Europe,MENA,critical,1
1555.7,3.05,1.261,3.59,0.0939,107937.64,4.619,sea,standard,Europe,Europe,critical,0
2624.9,2.04,2.004,3.921,0.4287,34225.56,4.922,air,low_cost,Europe,MENA,normal,1
6738.8,5.14,3.176,1.79,0.1895,522.45,8.508,road,low_cost,Asia,MENA,low,1
2630.0,1.62,0.643,3.677,0.4788,17257.43,3.213,road,low_cost,Europe,Africa,normal,1
1984.7,1.0,4.623,0.732,0.1746,3719.3,4.715,rail,standard,Asia,Europe,critical,1
6039.4,5.48,0.808,4.414,0.0215,1479.77,7.023,rail,low_cost,Asia,MENA,normal,1
2239.3,3.04,1.628,5.079,0.1485,1894.83,3.764,air,premium,MENA,Africa,high,0
3483.9,3.75,0.737,6.934,0.3261,2135.24,8.486,sea,low_cost,MENA,Europe,high,0
1253.2,1.0,0.19,3.11,0.1989,101167.13,6.478,air,premium,Asia,Asia,normal,0
3737.0,2.43,1.357,1.415,0.7854,5641.26,7.479,air,premium,Europe,Africa,normal,1
2046.4,2.37,5.231,3.165,0.285,424.09,6.901,road,standard,Europe,Africa,normal,1
921.5,1.07,4.483,4.907,0.418,5226.36,5.497,sea,premium,Africa,Africa,normal,1
3054.7,2.92,5.466,7.166,0.3385,9635.56,8.11,rail,standard,Europe,Asia,normal,1
5086.0,4.02,3.256,0.393,0.1018,15790.73,4.104,road,standard,MENA,Africa,critical,0
2442.0,2.3,4.519,6.665,0.3421,3369.82,5.207,sea,standard,Africa,MENA,high,0
323.0,2.57,3.439,1.439,0.3933,338.5,5.13,air,premium,Africa,Europe,normal,1
2474.4,1.0,1.696,1.4,0.0407,8764.05,4.605,rail,low_cost,Africa,MENA,low,0
6122.9,5.82,4.347,2.838,0.3592,1770.71,7.704,air,standard,Asia,Africa,normal,0
755.8,1.0,3.653,1.524,0.4313,1949.31,5.791,road,standard,Africa,Europe,critical,1
1093.2,1.0,1.816,1.451,0.0528,34796.15,6.064,sea,standard,Asia,MENA,low,0
5343.3,5.09,1.86,6.576,0.2225,19633.3,6.36,road,low_cost,Asia,Asia,normal,1
1274.4,1.0,3.281,4.615,0.1301,987.8,7.114,air,standard,MENA,Europe,normal,0
1192.3,1.0,1.614,2.438,0.1302,1491.44,6.825,sea,standard,Europe,MENA,low,1
4937.2,3.91,0.763,5.201,0.1912,3799.08,8.214,air,standard,Asia,Asia,normal,1
2224.5,1.0,1.108,6.074,0.5401,2379.39,6.303,air,standard,Africa,Asia,high,1
2153.2,2.22,3.267,1.682,0.3218,3725.33,9.539,sea,standard,Europe,Europe,normal,1
3346.2,1.85,1.367,5.099,0.2877,9069.95,4.711,sea,standard,MENA,Africa,high,1
2012.8,1.0,2.465,1.373,0.1991,5626.75,9.346,sea,standard,Asia,Europe,normal,1
2199.1,3.14,5.372,3.368,0.0967,4170.01,4.818,air,premium,MENA,Europe,critical,1
2659.8,3.09,2.579,5.139,0.0546,6933.01,8.673,air,low_cost,Asia,Europe,normal,1
7566.4,5.65,2.327,1.906,0.3518,2652.92,3.854,road,premium,Africa,Europe,normal,1
2339.1,2.68,2.516,2.892,0.3722,2457.68,3.683,road,standard,MENA,Africa,high,1
663.1,1.0,4.575,4.099,0.1073,4571.29,5.019,air,standard,Asia,Europe,critical,1
2173.0,3.47,0.176,2.972,0.1728,17014.47,7.776,air,low_cost,Europe,MENA,normal,1
2651.0,1.37,2.962,2.132,0.3126,21899.03,9.424,sea,standard,Africa,Asia,critical,1
5898.8,3.87,1.532,5.731,0.2713,13460.86,6.306,sea,premium,Africa,Europe,high,1
1951.9,1.0,1.36,4.456,0.0825,3197.8,3.916,road,standard,Africa,Asia,critical,0
1203.1,1.0,0.776,4.878,0.0963,5907.55,6.711,road,standard,MENA,MENA,high,1
647.5,2.2,1.211,5.223,0.5036,2683.24,3.609,air,standard,Africa,MENA,high,1
155.2,1.0,0.754,2.642,0.4937,45927.08,9.179,rail,premium,Asia,Africa,normal,1
4220.2,2.84,3.624,2.125,0.1307,3188.87,7.42,air,premium,Africa,Asia,normal,1
1102.3,1.5,6.073,5.555,0.2198,4935.38,4.286,road,premium,MENA,Asia,normal,1
3245.8,3.88,1.515,4.553,0.2592,3959.79,4.888,sea,premium,Asia,Asia,normal,1
3263.7,1.0,3.654,3.2,0.1222,1801.31,6.36,sea,premium,Europe,Europe,normal,1
1484.7,1.98,0.642,0.613,0.2684,15540.0,4.649,sea,low_cost,Europe,Europe,normal,1
3883.4,1.8,3.524,3.295,0.1724,1575.17,5.918,air,standard,MENA,MENA,low,1
1320.3,2.24,1.623,3.094,0.0784,3385.97,4.232,sea,standard,Asia,Europe,low,1
2590.9,3.82,2.087,1.562,0.2286,553.74,3.773,sea,standard,Asia,MENA,normal,1
1996.7,3.8,3.03,1.345,0.2132,17967.38,7.706,sea,low_cost,MENA,MENA,normal,1
3765.0,4.6,0.917,5.11,0.3774,118174.03,8.23,road,standard,Europe,MENA,normal,1
1719.8,1.0,4.248,2.681,0.2999,14509.09,7.297,sea,standard,Europe,MENA,low,1
475.9,1.0,3.277,3.491,0.0914,1274.07,5.408,road,standard,MENA,MENA,critical,1
8600.0,6.86,3.241,3.329,0.2061,3045.14,5.208,sea,premium,Asia,Europe,high,0
6227.4,5.69,2.844,5.469,0.157,11205.34,5.463,air,low_cost,MENA,MENA,critical,1
1691.1,1.0,3.969,1.165,0.1496,2429.36,3.486,sea,premium,MENA,Europe,high,0
1092.3,1.0,0.228,3.353,0.1104,2020.21,6.463,sea,standard,MENA,Europe,high,1
3827.7,5.33,2.566,3.9,0.3152,1451.87,8.041,air,standard,Asia,Europe,normal,1
6073.7,3.51,3.674,3.032,0.5696,11009.72,4.186,air,premium,Asia,Africa,normal,1
2675.3,4.51,0.706,3.967,0.3534,8069.85,6.549,sea,standard,Asia,Asia,critical,1
6870.1,6.45,4.177,3.189,0.1239,19386.11,5.685,sea,low_cost,Europe,Africa,normal,1
1681.1,3.59,0.407,3.241,0.1231,6055.14,5.411,sea,low_cost,Asia,Europe,normal,1
1637.1,1.0,2.731,5.249,0.0874,4459.37,6.22,sea,premium,MENA,Africa,critical,1
5179.4,3.2,3.684,4.749,0.3462,4773.92,7.349,road,low_cost,Asia,Europe,high,1
916.3,2.08,2.367,5.313,0.1685,3830.26,5.617,road,standard,Asia,MENA,normal,1
2563.2,1.0,4.218,2.168,0.2263,11189.77,3.786,road,low_cost,MENA,Asia,low,1
2498.5,4.73,4.657,5.566,0.3096,7002.33,5.691,rail,standard,Africa,Asia,critical,1
552.1,1.0,2.392,1.485,0.3965,15126.76,6.833,road,standard,Europe,Europe,high,0
4296.4,3.91,3.214,4.007,0.1039,4755.44,4.928,air,standard,Europe,MENA,critical,1
3420.8,2.43,0.98,5.297,0.2669,1955.2,5.767,sea,standard,MENA,MENA,normal,1
4945.2,4.49,3.313,5.37,0.2338,7811.89,6.149,road,standard,MENA,MENA,normal,1
