route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
2371.4,2.54,4.947,3.132,0.3335,2560.48,1.241,sea,premium,MENA,Europe,normal,1
4202.6,2.26,5.777,1.731,0.3947,6728.84,4.342,sea,standard,Africa,Asia,low,0
5569.9,4.45,2.401,4.219,0.4167,9588.7,1.698,rail,standard,MENA,Asia,normal,1
6704.5,5.65,1.21,3.907,0.1649,3499.5,2.587,air,standard,Asia,Europe,normal,0
5811.4,3.18,1.437,1.033,0.5279,4391.66,5.153,rail,low_cost,Asia,Asia,low,1
681.4,1.0,1.418,3.541,0.3039,4559.73,3.493,sea,standard,Europe,Asia,normal,1
1137.8,1.52,1.157,0.723,0.2574,10549.98,0.598,air,standard,Asia,MENA,high,0
1979.8,1.72,5.692,2.595,0.2307,22055.52,0.121,road,standard,MENA,MENA,normal,1
5267.9,3.11,3.644,1.374,0.1406,4225.32,0.663,road,premium,Europe,Africa,low,0
10064.6,6.37,0.506,3.257,0.2477,6974.8,3.437,rail,standard,MENA,Africa,critical,0
2005.4,2.65,2.392,5.224,0.4819,9835.35,3.706,air,low_cost,MENA,Europe,low,1
4916.1,2.18,2.484,0.689,0.1142,3817.34,2.976,sea,standard,MENA,Africa,normal,0
3612.0,2.05,1.812,4.084,0.4142,8965.24,5.273,air,premium,Europe,Europe,high,1
585.2,1.0,2.726,0.477,0.3276,11656.73,4.646,air,standard,MENA,MENA,critical,0
1425.4,1.0,5.476,3.918,0.3036,2130.75,1.149,sea,standard,MENA,MENA,normal,1
2589.9,2.07,2.713,1.406,0.2772,2260.25,4.985,sea,low_cost,MENA,Europe,normal,1
1916.6,1.0,0.568,0.233,0.0212,3029.17,4.67,sea,standard,Europe,MENA,normal,0
3988.4,2.0,3.477,1.303,0.1478,13229.81,3.642,rail,low_cost,MENA,Europe,high,1
2508.6,1.01,3.094,4.265,0.0196,7710.29,1.099,air,premium,Europe,Asia,low,0
696.3,2.57,4.04,1.122,0.3913,12471.93,1.288,air,standard,Europe,Asia,high,1
2420.6,1.25,1.664,2.507,0.0763,642392.84,1.438,air,standard,Europe,Asia,normal,0
4685.9,4.37,0.935,4.603,0.1977,21022.49,4.857,sea,premium,Africa,Africa,normal,1
4595.9,4.68,0.251,3.008,0.4346,3894.65,3.117,air,premium,Asia,MENA,critical,0
1424.3,1.0,2.264,4.057,0.1288,2006.99,2.767,air,low_cost,Asia,Europe,normal,0
3239.6,3.72,3.755,0.483,0.2779,1480.35,2.123,sea,standard,Africa,Europe,low,1
3060.1,1.9,6.382,5.805,0.2482,13006.42,5.148,sea,low_cost,Asia,MENA,critical,1
4187.3,3.48,2.597,1.767,0.3983,2291.82,3.378,road,standard,Africa,MENA,high,1
543.2,1.31,3.645,5.128,0.1491,4165.99,1.676,air,low_cost,Europe,Asia,normal,1
542.7,1.35,1.217,2.502,0.3717,1367.32,4.399,rail,premium,Africa,Europe,low,1
2262.8,1.72,3.452,3.579,0.064,11019.48,5.171,sea,standard,MENA,Europe,normal,1
2400.4,2.7,0.726,2.266,0.161,3636.6,1.334,road,standard,Europe,MENA,normal,0
1631.0,1.0,1.761,3.753,0.0712,492.81,1.356,sea,standard,MENA,Asia,normal,0
972.8,2.23,0.507,0.361,0.4513,72014.07,7.011,air,standard,Europe,Europe,low,1
1283.7,1.3,3.374,3.518,0.1558,89.74,3.378,rail,premium,Asia,Africa,high,1
1011.1,1.0,5.78,3.677,0.2685,461.77,2.032,air,standard,Europe,Europe,low,1
6621.6,5.15,3.033,2.746,0.1889,3702.35,5.001,air,standard,MENA,Africa,normal,1
908.7,1.7,0.905,4.964,0.0403,522.2,1.977,sea,low_cost,Africa,Asia,normal,0
6558.4,5.92,5.282,6.965,0.0501,19550.19,0.901,sea,premium,Africa,Europe,normal,0
594.4,1.0,0.797,6.705,0.5971,1116823.86,4.656,road,low_cost,Europe,Europe,normal,1
6192.6,5.45,1.992,1.566,0.2224,18243.26,2.906,road,standard,Africa,MENA,normal,1
1247.1,1.43,2.882,2.067,0.0492,112917.69,1.909,rail,premium,Europe,Asia,normal,0
1937.3,1.16,2.408,2.985,0.1733,8926.78,3.063,air,premium,Europe,Asia,critical,0
2483.4,1.0,1.726,5.809,0.19,13283.3,2.495,sea,premium,Europe,Europe,high,1
3102.5,4.72,3.377,4.378,0.1362,1099.77,0.858,sea,low_cost,MENA,Europe,normal,1
699.4,1.26,1.584,4.366,0.2962,932.1,5.162,rail,standard,Asia,MENA,normal,1
488.7,1.0,1.769,6.498,0.3931,9975.35,1.465,air,standard,Asia,Africa,low,1
1303.0,1.45,3.967,1.914,0.2239,692.89,5.046,air,low_cost,Africa,MENA,normal,1
740.9,1.0,5.93,2.503,0.3517,75420.24,2.037,sea,standard,Asia,MENA,normal,1
1294.5,2.51,3.746,3.947,0.2279,4653.75,3.152,rail,low_cost,Africa,Europe,critical,0
2324.6,3.28,1.154,3.349,0.2034,7654.51,3.661,rail,premium,MENA,Asia,low,0
2078.7,2.45,1.195,2.585,0.3812,1845.37,3.862,sea,standard,Asia,Africa,high,1
1745.3,2.82,1.223,1.895,0.1508,2603.74,5.335,road,standard,Europe,Europe,low,0
585.9,1.38,1.236,2.873,0.2955,4464.8,5.162,air,standard,MENA,Africa,normal,1
2521.3,1.76,1.375,5.508,0.1556,3214.6,1.953,road,low_cost,Asia,Europe,high,1
1617.5,1.03,1.446,5.852,0.3969,2522.97,3.208,air,standard,Asia,Asia,high,1
203.5,1.0,1.428,2.569,0.1145,13213.75,2.24,sea,standard,MENA,Africa,low,0
1127.6,1.03,1.75,2.815,0.458,1258.68,1.908,air,low_cost,Asia,Asia,normal,1
4165.1,3.0,3.401,4.6,0.2674,12634.19,2.093,sea,standard,Asia,Asia,high,1
948.3,3.01,3.012,3.049,0.2919,12866.09,5.637,rail,standard,Asia,Asia,high,1
3176.0,3.03,3.024,2.275,0.3367,4457.7,2.066,air,standard,Europe,Asia,normal,1
3440.5,4.56,0.673,3.359,0.0284,3933.14,2.633,air,standard,Europe,Africa,normal,0
3186.4,2.04,2.66,5.797,0.1219,10393.02,1.989,air,low_cost,Europe,Europe,normal,1
333.6,1.0,0.323,4.662,0.4143,9941.96,3.801,sea,standard,Africa,MENA,normal,1
267.8,1.0,2.064,2.314,0.1184,44041.61,2.672,rail,premium,MENA,Europe,normal,0
1849.0,1.0,0.829,6.635,0.1134,4246.92,2.538,road,low_cost,Africa,Europe,high,1
3000.3,1.39,2.702,3.179,0.2868,32833.94,2.11,air,standard,Europe,MENA,normal,1
2971.4,3.92,4.777,3.646,0.4042,13600.04,4.581,sea,standard,Africa,Africa,normal,1
2119.4,2.48,0.643,1.865,0.3151,4737.05,3.856,road,standard,Europe,MENA,low,1
4172.2,1.77,0.788,5.193,0.3717,11755.75,2.451,air,premium,MENA,Europe,low,1
4719.7,4.69,3.057,7.061,0.4812,6574.3,6.394,air,standard,MENA,Asia,high,1
2847.3,2.57,5.472,4.158,0.1982,1708.11,4.37,air,low_cost,Asia,Europe,high,1
3754.3,3.5,5.904,2.438,0.1308,4857.54,1.144,sea,standard,Europe,Asia,normal,1
4104.8,3.07,5.639,4.147,0.4377,5572.75,2.538,sea,standard,Asia,Asia,normal,1
1593.3,1.0,3.922,4.287,0.1784,13311.7,0.176,sea,standard,Asia,Africa,normal,1
4790.7,2.24,4.209,1.275,0.0547,6187.99,3.659,sea,standard,Europe,Africa,normal,1
3143.3,1.94,3.586,2.607,0.045,624.69,3.93,sea,premium,Africa,MENA,high,0
3425.3,2.91,1.129,4.853,0.4245,15974.85,4.917,road,premium,Asia,MENA,normal,1
3179.9,5.75,3.462,1.015,0.0894,1781.28,1.327,air,standard,MENA,Asia,normal,0
3371.0,2.44,1.952,3.989,0.1976,2123.65,2.872,air,low_cost,MENA,MENA,normal,1
1151.6,1.0,3.915,0.345,0.5,14030.57,2.96,sea,standard,Asia,Asia,normal,1
1747.7,1.04,4.21,4.033,0.436,10605.79,4.331,road,standard,MENA,MENA,high,1
5577.5,4.74,2.509,4.352,0.1222,2286.41,2.433,road,standard,Asia,Europe,low,1
841.3,1.0,2.778,6.292,0.1555,6242.64,2.38,air,standard,Asia,MENA,low,1
2800.4,4.19,5.314,3.375,0.3775,1971.23,2.139,air,standard,Asia,MENA,normal,1
1971.3,1.09,0.656,7.482,0.0305,7327.9,2.228,air,standard,Asia,MENA,low,0
3892.7,1.0,3.936,0.622,0.1964,17110.18,3.359,air,standard,MENA,MENA,low,1
9047.2,7.39,5.445,4.394,0.4435,11019.39,0.647,air,standard,MENA,Africa,low,1
6627.9,5.52,2.173,3.789,0.4422,14578.79,1.815,road,standard,Asia,Africa,critical,1
911.9,1.17,2.557,5.251,0.3431,1509.19,3.892,sea,standard,Asia,Africa,normal,1
1262.5,1.31,3.201,5.144,0.112,7597.24,2.907,sea,standard,Africa,Africa,normal,1
1693.1,1.0,5.596,3.816,0.2152,1529.42,4.296,sea,premium,Europe,Europe,normal,1
3629.3,3.95,5.122,0.462,0.3943,23660.33,3.426,sea,premium,MENA,MENA,normal,1
1786.6,1.53,3.247,6.28,0.1044,7058.01,4.872,sea,standard,MENA,Asia,normal,0
5960.9,3.5,2.977,3.254,0.4825,815.58,0.568,road,premium,Asia,Africa,critical,1
1561.7,1.0,5.2,4.257,0.1689,4057.72,0.514,road,low_cost,MENA,Europe,high,1
3480.0,2.47,3.072,6.699,0.2124,1704.71,2.98,air,standard,MENA,MENA,low,1
2821.8,2.67,2.899,2.177,0.2301,686.71,1.409,air,premium,Asia,Africa,normal,0
4311.5,3.48,2.392,2.547,0.0883,3545.44,1.761,road,premium,Africa,Africa,high,0
4182.7,1.96,6.835,2.875,0.4283,5782.32,1.047,air,low_cost,Asia,Africa,normal,1
5991.8,2.72,0.827,2.114,0.1194,3808.03,1.857,sea,low_cost,MENA,Africa,critical,0
6827.4,5.81,2.277,7.556,0.253,30726.88,1.737,sea,standard,Asia,Asia,critical,1
1380.5,3.56,3.073,2.034,0.0737,21270.25,1.645,road,premium,Africa,Asia,normal,0
4138.5,3.87,2.622,1.009,0.4076,681.81,3.322,sea,low_cost,Asia,MENA,high,1
6469.2,4.14,3.314,3.434,0.3356,61427.77,2.788,road,low_cost,Asia,Europe,low,1
3964.0,2.38,3.156,2.381,0.2208,2067.2,0.34,sea,standard,Asia,Asia,low,0
4496.3,4.52,4.286,3.076,0.2941,5018.34,1.331,road,standard,Asia,Africa,critical,1
7277.6,7.82,0.095,3.784,0.645,440.81,1.081,sea,premium,Europe,Africa,high,1
2342.6,1.0,1.327,0.985,0.396,6800.19,1.385,air,standard,Asia,Europe,high,0
3539.8,4.64,2.199,5.746,0.0488,2733.81,5.563,sea,premium,MENA,Africa,normal,1
3470.4,2.3,0.809,2.033,0.2775,4789.15,2.469,sea,standard,Asia,Europe,normal,0
1879.1,3.44,0.651,2.556,0.2235,9132.75,4.383,air,standard,Africa,Africa,normal,0
570.2,1.4,3.466,2.645,0.0652,3762.65,4.748,sea,premium,Europe,MENA,normal,1
1442.9,2.66,1.297,5.061,0.4957,1814.46,4.358,air,standard,MENA,Europe,normal,1
2247.8,2.27,3.553,2.754,0.0806,11840.82,2.632,air,standard,MENA,Asia,normal,1
5220.8,3.18,4.25,1.544,0.2202,1914.95,3.393,sea,standard,MENA,Africa,normal,1
1266.7,2.22,4.43,1.164,0.4051,247.84,5.616,road,low_cost,Africa,Africa,normal,1
710.5,1.26,3.264,4.992,0.0358,8772.3,4.835,road,standard,Asia,Asia,critical,1
2462.4,2.86,3.127,3.035,0.1981,27601.9,3.231,air,low_cost,Africa,Europe,normal,1
2711.3,4.71,0.506,1.69,0.1809,1600.03,5.331,road,standard,Africa,MENA,normal,0
1776.5,3.88,2.796,1.897,0.3056,418.24,1.122,road,premium,Asia,MENA,normal,0
333.8,1.0,3.281,4.379,0.3377,29453.95,4.349,sea,standard,Europe,Africa,low,1
940.5,1.0,6.689,1.179,0.2505,2221.31,5.898,air,premium,Asia,Europe,low,1
3118.9,1.82,4.961,2.879,0.4781,1598.15,1.806,air,standard,Asia,MENA,normal,1
2017.3,1.02,3.614,2.185,0.3379,2480.68,0.461,air,standard,Asia,Asia,normal,0
5920.9,5.51,1.694,1.434,0.4158,7210.33,2.961,road,standard,Asia,Asia,normal,1
1568.3,1.0,2.969,6.043,0.0836,551.79,4.54,rail,premium,MENA,Africa,normal,0
2993.0,1.48,0.554,0.595,0.1483,1229.72,3.523,sea,premium,Asia,MENA,low,0
1043.0,1.0,3.358,4.19,0.283,11261.82,1.862,rail,premium,Europe,MENA,normal,1
3337.7,1.85,5.033,1.074,0.0514,13378.37,2.038,road,standard,Europe,Africa,low,0
2890.1,3.52,4.946,4.221,0.2406,6677.4,4.547,sea,standard,Europe,Africa,normal,1
2615.0,1.04,3.702,1.522,0.1038,62696.27,4.252,sea,low_cost,Europe,Africa,normal,1
2620.2,1.61,3.733,4.051,0.0349,7957.55,0.553,sea,standard,Europe,Africa,normal,0
582.1,2.65,2.789,1.82,0.342,3288.18,2.562,rail,low_cost,Asia,MENA,normal,1
2280.0,3.58,4.656,1.932,0.0442,1536.48,5.482,air,standard,Asia,Africa,critical,0
4309.3,4.05,2.14,3.302,0.4012,1998.98,2.674,sea,standard,Asia,MENA,normal,1
1025.0,1.0,6.878,1.998,0.5326,33633.01,2.96,sea,standard,MENA,Asia,critical,1
2057.1,1.0,2.811,4.354,0.3501,6397.69,4.658,sea,premium,Africa,Asia,normal,1
1297.3,1.99,2.414,1.364,0.3496,1783.23,2.709,rail,low_cost,MENA,Africa,normal,1
5137.1,4.9,0.342,5.635,0.1799,34489.03,1.368,road,standard,Europe,Asia,high,0
2189.4,1.0,1.915,4.893,0.2388,7964.43,4.267,air,standard,Asia,Asia,normal,1
3298.9,1.79,1.925,5.124,0.1769,1015.24,0.96,air,low_cost,Asia,Asia,normal,0
7967.7,5.11,5.04,4.641,0.2563,4600.85,2.847,road,standard,Asia,MENA,low,1
2365.1,1.0,3.16,4.47,0.0926,9198.74,1.064,air,premium,Asia,Asia,low,0
3054.9,3.34,3.043,5.451,0.0914,27439.59,1.727,road,low_cost,Europe,Europe,normal,1
4482.6,3.94,2.619,1.062,0.1089,1041.4,2.671,air,premium,MENA,Europe,normal,0
1170.5,1.63,4.413,2.254,0.4774,11142.17,1.771,sea,standard,Asia,Europe,normal,1
2358.3,2.56,7.317,5.547,0.2137,9061.96,3.358,sea,standard,Europe,Europe,normal,1
3628.0,3.56,2.114,3.382,0.2127,17692.82,3.031,road,premium,Asia,MENA,high,1
2935.3,2.81,4.711,5.172,0.2389,49891.28,1.282,road,standard,Asia,Africa,normal,1
1605.5,1.0,2.585,0.879,0.311,8648.2,0.779,road,standard,Africa,MENA,low,0
2968.6,1.0,3.717,1.777,0.2541,4183.18,2.39,road,standard,Asia,Asia,low,1
1417.2,1.0,2.823,3.518,0.4746,4529.5,3.802,air,premium,Africa,Europe,normal,1
7491.0,3.72,4.686,4.504,0.2715,677.86,0.643,sea,standard,Africa,Europe,low,1
